student,finalScore_base,infit_base,localComparisons_base,modComparisons_base,moderated_base,finalScore_target,infit_target,localComparisons_target,modComparisons_target,moderated_target,ai_user,comparisons_base,comparisons_target
efb6f825-316a-4dd4-8bcc-d8cc59cd592a,444,1.096033085,15,0,FALSE,499,0.248678572,11,14,TRUE,FALSE,15,14
64401312-4802-40b6-b153-342e8e2bde6c,454,0.974129079,15,14,TRUE,466,0.636094378,12,0,FALSE,FALSE,14,12
24a7fbd5-a8e8-46d8-896e-e32b0c0f5a34,494,0.852058097,16,0,FALSE,494,0.686020341,15,0,FALSE,FALSE,16,15
636f1ce3-f3f8-47d0-bd3c-fc40033ed56a,476,0.468312058,18,0,FALSE,469,0.456532462,12,0,FALSE,FALSE,18,12
1370b4d5-9c5b-47ac-9320-9e1317dd8f56,413,0.797424118,15,14,TRUE,389,0.278353603,11,0,FALSE,FALSE,14,11
cc56a03b-b151-472a-8a93-74663d016eed,336,0.348676644,16,0,FALSE,409,0.040693735,13,0,FALSE,FALSE,16,13
b67d3a79-bc10-49f7-9929-7c84cc76c54b,407,0.360555148,17,0,FALSE,502,0.390268336,13,0,FALSE,FALSE,17,13
97a54d7d-66b8-4967-bb43-51f0988c0665,503,1.048240168,15,0,FALSE,534,0.328949827,13,0,FALSE,FALSE,15,13
852084f6-3cb9-4424-8183-87a1bb082fdd,443,1.041306013,15,0,FALSE,503,0.683273095,12,0,FALSE,FALSE,15,12
3c6baaf9-4461-4fac-b739-f7af3b639640,416,0.955308536,16,18,TRUE,480,0.822216222,13,0,FALSE,FALSE,18,13
6205654c-3b1f-4815-aa9d-b4dd48bb3d73,457,0.891396053,15,0,FALSE,455,0.348628141,12,0,FALSE,FALSE,15,12
0020ebf3-b23b-4aa4-bcfc-e54cc03a9f3f,498,0.502584388,16,0,FALSE,467,0.957752527,12,0,FALSE,FALSE,16,12
3ca3e131-3792-4d64-a142-39fbe242ae7b,525,0.91060184,17,0,FALSE,548,0.124691573,12,0,FALSE,FALSE,17,12
a44a77d4-ab21-48b4-b217-65af052ea075,453,0.179643057,15,0,FALSE,454,0.842212405,13,0,FALSE,FALSE,15,13
a74fa982-4ab2-4e21-a7f3-5d7a9a48778c,571,0.120773577,16,0,FALSE,520,0.977921462,12,0,FALSE,FALSE,16,12
c79a4386-6fb2-4550-9feb-db70f05f1f29,507,0.73115143,15,0,FALSE,500,0.592283543,12,0,FALSE,FALSE,15,12
5105c0c5-118c-4dd3-b333-4aa0d45729ab,487,0.524612158,15,0,FALSE,516,0.894655284,12,0,FALSE,FALSE,15,12
feef0e26-048a-4eef-8455-9a2dd391de7b,476,0.305479566,15,0,FALSE,495,0.885352072,12,14,TRUE,FALSE,15,14
2a531f37-e923-48c5-9b11-537c92d634db,422,0.427256076,15,0,FALSE,426,0.32673746,12,0,FALSE,FALSE,15,12
1c83eae0-0e83-4baf-aafa-c772bf4be075,451,1.118385811,16,0,FALSE,501,0.552477928,12,0,FALSE,FALSE,16,12
7f8446c6-38b2-4d4a-88e2-c902804d8d0c,428,0.650355943,16,0,FALSE,461,0.349022497,13,0,FALSE,FALSE,16,13
1d664eef-8dd4-464e-b367-cfd85713d5d6,433,1.553309521,15,0,FALSE,473,0.666029798,13,0,FALSE,FALSE,15,13
b6fe8fcb-68b1-4328-bdc9-5d5d7f8fb9bf,387,0.443003617,16,0,FALSE,475,1.04153976,13,16,TRUE,FALSE,16,16
46af9925-4f76-4a1e-a3ab-7c8ce144d841,443,0.784292569,15,16,TRUE,516,0.635525296,13,0,FALSE,FALSE,16,13
3dad8775-ae8d-4a91-bb7b-cb291d843093,489,0.925654043,15,0,FALSE,492,0.789641887,12,0,FALSE,FALSE,15,12
43f8c0dd-d8e4-4e0d-89a3-a14f13e66471,353,0.372204618,15,0,FALSE,442,0.449899568,13,14,TRUE,FALSE,15,14
4a6ca49f-fe5c-40d9-a780-13b650c3fdab,481,1.44482396,19,0,FALSE,450,0.245220687,14,0,FALSE,FALSE,19,14
c859aac1-3db2-4914-9fdd-47449cbabbdf,337,0.267419601,15,0,FALSE,421,0.425016378,12,0,FALSE,FALSE,15,12
ea04d9ee-0bea-45aa-a9e1-c5e2d9c6b939,403,0.843171754,15,0,FALSE,414,0.105141395,11,0,FALSE,FALSE,15,11
b6999ec3-60f0-455d-a787-3cd7f0459143,425,0.817971778,16,0,FALSE,460,2.078644711,12,0,FALSE,FALSE,16,12
1739a2fb-59f3-4e7a-9631-ae9275365f41,372,0.100235408,16,0,FALSE,465,0.4554331,11,0,FALSE,FALSE,16,11
ecfb6db5-7522-4392-8355-547af599abc6,482,0.755370959,15,0,FALSE,487,0.878332934,11,0,FALSE,FALSE,15,11
1658787b-9b77-42d4-8729-5bff44231130,483,0.538554491,15,0,FALSE,497,0.690405492,13,0,FALSE,FALSE,15,13
7232af91-72ec-4eee-8d87-c63dac0f7ef3,425,0.416749306,16,15,TRUE,462,0.402850859,11,0,FALSE,FALSE,15,11
9506496f-3d7f-4b47-9d6e-575d958e15d1,387,0.133582573,15,14,TRUE,446,0.631333259,12,14,TRUE,FALSE,14,14
7efd9dc2-a1e3-4b2d-ae6a-b647b19dbcd0,504,1.404508044,15,0,FALSE,554,0.845939238,17,16,TRUE,FALSE,15,16
622060a0-3c95-4d8c-b410-7a71c43efe17,504,0.972211435,15,14,TRUE,507,0.719665555,17,0,FALSE,FALSE,14,17
be841ae7-69f6-448d-9d0b-d53b7889fe77,474,1.237935931,15,15,TRUE,488,1.084032639,17,0,FALSE,FALSE,15,17
285786df-974c-43b8-83f6-648d78b7c772,454,0.182238276,16,0,FALSE,444,1.032267857,18,14,TRUE,FALSE,16,14
a16d2166-23ff-49fa-98d1-77913c4917dc,520,0.90986529,15,0,FALSE,504,1.213362229,19,0,FALSE,FALSE,15,19
3afc70ff-2283-44f0-9ccf-f997693c4cfb,410,0.281225783,15,0,FALSE,401,0.182035122,17,0,FALSE,FALSE,15,17
c133f9da-08cb-4f7b-a12d-34f17053ae6b,509,0.567219901,15,14,TRUE,505,0.829654313,20,14,TRUE,FALSE,14,14
8ad2374a-75a2-4e99-ae44-198282727926,491,1.145199158,15,0,FALSE,468,0.866190516,17,0,FALSE,FALSE,15,17
dbd2ce44-70a8-4144-8941-905ca4f40e0e,489,1.533911368,17,0,FALSE,457,1.087975702,18,0,FALSE,FALSE,17,18
16be1f11-7ee1-4246-8526-c8dba4ec98c9,495,0.3762482,15,16,TRUE,487,0.686547483,17,14,TRUE,FALSE,16,14
75ea2b9c-ef84-48bf-8047-04e6a6c51c4a,551,1.990051899,15,0,FALSE,507,0.792422411,17,0,FALSE,FALSE,15,17
b8684b45-0a8d-4d17-9fbc-5a6ed775c0da,534,0.345883079,15,0,FALSE,499,0.670332348,17,15,TRUE,FALSE,15,15
cf91e9ed-6475-4d04-868c-003868f6f159,367,0.156703766,15,0,FALSE,380,0.238899668,18,0,FALSE,FALSE,15,18
ce9ff1ca-e7bb-4c21-a257-bd5fca241fe6,502,1.424699224,14,0,FALSE,523,0.881729906,17,0,FALSE,FALSE,14,17
c19a6fd6-b8a9-4cd8-9adb-362752c273ed,515,0.504150074,14,0,FALSE,495,0.792219682,17,15,TRUE,FALSE,14,15
f7f5d13e-131a-444a-b6a2-24edba0c3c20,429,0.468824248,15,0,FALSE,451,0.655713363,17,0,FALSE,FALSE,15,17
3f1bb971-49aa-4f76-ba69-6471c3dcd6ff,537,1.025311869,15,16,TRUE,496,0.671906118,16,0,FALSE,FALSE,16,16
8887eb2e-c573-41a5-80f8-98300f50429e,591,0.248557657,15,14,TRUE,519,0.449827942,19,15,TRUE,FALSE,14,15
7b0d7060-ee82-4d1c-b041-c529ab6949c3,530,0.652643324,15,0,FALSE,447,1.134928791,16,0,FALSE,FALSE,15,16
eded57d9-d136-4611-978e-1f54430fc3db,503,0.452789789,16,0,FALSE,473,0.546123512,16,0,FALSE,FALSE,16,16
473afdf8-4f66-422e-9773-f7e631c98346,513,0.83779,14,16,TRUE,491,0.636548623,16,14,TRUE,FALSE,16,14
a79a8cb6-0a24-4d26-b740-d01d64985ac0,524,0.246401969,15,0,FALSE,456,0.490708266,16,0,FALSE,FALSE,15,16
bfa197a1-79ad-4738-affd-b6e645d3c0fb,545,1.2076595,15,0,FALSE,512,0.898983198,16,0,FALSE,FALSE,15,16
5b6ee723-5df6-4eb8-9c27-a07e06b1f10f,443,0.189686932,14,0,FALSE,463,0.466749163,16,15,TRUE,FALSE,14,15
663dbfd8-ddf0-4674-8dbd-97bac6d7009b,431,0.543193871,16,0,FALSE,404,0.183976156,16,0,FALSE,FALSE,16,16
f9a258eb-7ed1-42ab-96c3-ce15bf82bb04,477,0.548834129,14,14,TRUE,474,1.191673762,16,0,FALSE,FALSE,14,16
8f76b207-860f-4fbd-8004-ed1f2dd398d9,428,0.230020461,16,15,TRUE,423,0.203484318,17,0,FALSE,FALSE,15,17
711600a8-e40f-4163-bf01-ba3a548f0571,392,0.213259588,16,0,FALSE,358,0.212916889,16,0,FALSE,FALSE,16,16
d5194412-2786-44c0-96e8-0f66195ff990,485,0.660777319,14,0,FALSE,471,0.512634236,16,0,FALSE,FALSE,14,16
03307aaa-5efa-4b3d-b921-6812075f582b,482,1.69678205,14,16,TRUE,477,1.365861619,16,0,FALSE,FALSE,16,16
f888c8f0-dac6-4e20-9310-54d9ba1a9e9a,514,0.974580768,16,0,FALSE,488,0.509616726,17,15,TRUE,FALSE,16,15
c3000d19-a014-4aa5-8235-88f9a8064058,393,0.126440598,14,15,TRUE,440,0.693619651,24,21,TRUE,TRUE,15,21
67f92e1f-e6d2-4335-a258-f96c94be5380,468,0.657853349,14,15,TRUE,539,0.747538731,22,0,FALSE,TRUE,15,22
33b487b5-bb0b-4904-8e42-947560671a63,473,0.398313867,15,0,FALSE,482,1.036418689,28,31,TRUE,TRUE,15,31
da8c4b8a-c9f1-48d6-b517-205fc0e91f64,455,0.318128336,14,0,FALSE,491,1.026256006,30,27,TRUE,TRUE,14,27
d960ba4f-36e6-4373-91a9-d08f9150264f,497,1.297534371,15,0,FALSE,530,0.840277793,21,26,TRUE,TRUE,15,26
a117ddd7-17a9-4dbc-96df-ea9c250cfcfb,460,0.47708455,14,17,TRUE,501,1.086154638,27,32,TRUE,TRUE,17,32
248f5ab1-3176-4ec4-96db-fcbdf0e87d5d,432,0.236439488,14,0,FALSE,505,0.954645168,27,27,TRUE,TRUE,14,27
9ed67aaa-5ee8-4534-a381-25835d1cac5e,485,0.766895926,15,0,FALSE,512,1.116768466,26,0,FALSE,TRUE,15,26
942e3681-6cdb-4d2a-8f9d-758a7e89841c,435,0.318783538,14,0,FALSE,471,0.902736218,25,0,FALSE,TRUE,14,25
b5720345-4ec4-451c-88e6-960a4e36539e,413,0.958030526,16,17,TRUE,471,0.723557371,24,0,FALSE,TRUE,17,24
6e8309e0-a5f2-4c3c-8520-c01fca7cf5f3,358,0.09381594,15,0,FALSE,465,1.039584065,25,0,FALSE,TRUE,15,25
4589931f-77d9-44e7-83bb-f1d106541136,434,0.737078954,14,0,FALSE,480,0.883911795,28,26,TRUE,TRUE,14,26
474b7b88-0728-404e-b304-60a8d3c6aa14,538,0.071388444,15,0,FALSE,505,1.070407254,28,0,FALSE,TRUE,15,28
97928f22-dbd2-480d-b344-f6641a269eb6,390,0.067521063,14,14,TRUE,407,0.066286045,20,0,FALSE,TRUE,14,20
18cb8e88-7a8d-4483-a495-038305eda325,470,1.24477954,14,0,FALSE,483,1.017540128,28,26,TRUE,TRUE,14,26
6edd31ae-5988-4763-8b5e-9a9a81bc6b56,472,0.736237189,13,14,TRUE,506,0.920895983,28,29,TRUE,TRUE,14,29
39af7e3d-c4fc-4e5c-b9a0-853e3aa98b0c,483,0.734357105,13,0,FALSE,508,0.832909984,26,0,FALSE,TRUE,13,26
a3676959-0c55-4a36-9243-c2dcbda39297,489,1.059511519,13,15,TRUE,498,1.014888646,26,27,TRUE,TRUE,15,27
6b0bdc0a-24f1-4727-88db-1282d1717e85,434,0.643356606,14,0,FALSE,503,0.960982993,30,0,FALSE,TRUE,14,30
c946ed91-0c5e-438d-865d-e0f4ac388ba4,420,0.611695711,13,0,FALSE,489,1.120652387,27,0,FALSE,TRUE,13,27
1ddf986d-7db8-46d8-a854-08614b458629,451,0.671925674,13,14,TRUE,495,0.929996846,28,0,FALSE,TRUE,14,28
7cb7cda0-604f-4fb2-9c33-63660b9a0713,375,0.890341282,16,0,FALSE,429,0.554473736,12,0,FALSE,FALSE,16,12
5828482c-431a-4be0-8100-e1221aa81057,384,0.458060605,15,0,FALSE,395,0.122811365,13,16,TRUE,FALSE,15,16
bf6b5a94-45ba-4674-bb11-c61163f592e4,401,0.442627906,14,16,TRUE,427,0.458785944,13,0,FALSE,FALSE,16,13
55abff04-8525-4b6b-a57b-fc5ab144daaf,449,0.825768822,15,0,FALSE,435,0.158388716,13,15,TRUE,FALSE,15,15
0a59f021-bbb1-41ed-9e23-9c04a3e4c5f3,357,0.120099784,15,0,FALSE,445,0.870095418,16,0,FALSE,FALSE,15,16
af4fbb5e-e665-441e-9571-bf0ffebd2a04,361,0.493289145,14,0,FALSE,399,0.073223121,12,15,TRUE,FALSE,14,15
4daba26c-e6ee-4e04-bc22-1691335162bc,376,0.305982362,14,0,FALSE,435,0.300432555,12,0,FALSE,FALSE,14,12
e6271e9a-2846-4ddb-8bbe-014f8fe7297a,324,0.102832799,14,0,FALSE,388,0.680588725,12,0,FALSE,FALSE,14,12
b7bcc2c3-0f90-41a2-96fc-949efa1e05eb,382,0.232028425,15,15,TRUE,364,0.08993449,14,0,FALSE,FALSE,15,14
69233b5b-d76b-4cb7-bb79-7a4fb0fdc1f2,461,0.711341573,15,0,FALSE,456,0.770564866,13,0,FALSE,FALSE,15,13
fe0b8987-b760-4548-a1b4-8ef087380082,471,0.808270239,14,0,FALSE,483,0.188102964,13,0,FALSE,FALSE,14,13
cb40f829-1ffc-41dc-ab97-cf2e9aa7bd82,449,0.935712321,14,18,TRUE,484,1.550632476,12,16,TRUE,FALSE,18,16
c2ed7c21-8e04-4a1e-8d50-e5b8748e47f4,391,0.306384765,14,0,FALSE,446,0.324056756,13,15,TRUE,FALSE,14,15
cd0dc8f0-b1f5-45ff-9687-72ea67acc420,361,0.203906416,15,16,TRUE,389,0.248890003,12,16,TRUE,FALSE,16,16
2e44a3f9-98b2-4dbc-b389-859f78fa18e9,432,1.088605613,14,0,FALSE,395,0.42193506,12,0,FALSE,FALSE,14,12
8a2f4c80-ccf5-425e-a418-b0851b607a44,422,0.332335389,14,0,FALSE,443,1.087096783,12,0,FALSE,FALSE,14,12
26ce4ae6-9c46-4c50-8099-1111a732918a,405,0.293899576,14,0,FALSE,405,0.849284982,12,0,FALSE,FALSE,14,12
de05f3f5-9024-4944-beff-6e02a4c99233,433,0.399213337,14,0,FALSE,402,1.609126498,13,0,FALSE,FALSE,14,13
6dfeb161-24f9-4fae-b661-93ec419cb0a8,441,0.567585835,14,0,FALSE,528,0.115303965,13,0,FALSE,FALSE,14,13
bc00548f-2ca8-47fa-9088-ee34428aa52a,486,0.557906254,15,0,FALSE,480,1.167987367,12,0,FALSE,FALSE,15,12
93611552-e01f-4ef5-845e-e82f9c8092ee,485,0.884308405,14,0,FALSE,472,0.587125548,13,0,FALSE,FALSE,14,13
e6ba02ff-424b-4bd4-8a31-75b69c3d2fef,406,0.447487605,14,19,TRUE,455,0.483998552,12,0,FALSE,FALSE,19,12
e79a2c88-5171-4e7a-90ed-b1230816c47a,480,0.332747548,14,0,FALSE,554,0.144455663,13,0,FALSE,FALSE,14,13
8f6efc81-29cc-4de3-ab0d-ee116c120ca2,463,0.916340247,14,0,FALSE,481,0.234026419,12,0,FALSE,FALSE,14,12
6de8450e-75e6-4098-9a59-c8040292a93a,445,0.620692159,14,16,TRUE,457,0.781454227,13,15,TRUE,FALSE,16,15
0a40a2ac-31e4-436d-aa68-ce97b88a8c59,411,0.351522699,14,0,FALSE,490,0.820004031,12,0,FALSE,FALSE,14,12
2a400465-b77f-4849-a973-815e8ff214c7,388,0.377544674,15,0,FALSE,456,0.564745936,12,16,TRUE,FALSE,15,16
775529d5-104e-4621-9a92-ea20dfa3205b,433,0.596602111,14,0,FALSE,501,0.267924344,12,0,FALSE,FALSE,14,12
3228ba0c-5246-456f-9a00-8b4c56796015,414,0.253922096,14,0,FALSE,408,0.659063872,13,0,FALSE,FALSE,14,13
19d5fdac-71b7-41a8-948b-63d941765dc6,444,0.85113396,14,0,FALSE,468,0.918145864,13,0,FALSE,FALSE,14,13
486ffc1f-b5d4-4c04-9b23-9f1251da1e4a,437,0.785365161,14,0,FALSE,435,0.283927493,15,14,TRUE,FALSE,14,14
9e5bc8f2-e174-46a7-b851-e350ae33a1ee,430,0.158138044,15,0,FALSE,449,0.770747754,13,0,FALSE,FALSE,15,13
8fb3224b-c846-49b8-b13a-157f72498ab3,495,1.109973029,15,15,TRUE,486,0.344533479,12,0,FALSE,FALSE,15,12
31a141db-150f-4dcb-8cb5-ff5391b1246a,465,1.247559053,14,15,TRUE,516,0.557199478,13,0,FALSE,FALSE,15,13
5e1c4841-a979-4d33-b343-1d564bc46b9f,477,0.713878005,14,0,FALSE,494,0.644495796,13,0,FALSE,FALSE,14,13
eacc3d44-09cc-49ae-8948-fc56eabfcc39,401,0.076469268,14,15,TRUE,412,1.010277406,12,0,FALSE,FALSE,15,12
129d2c79-15c0-4d46-baac-aa61e93232ff,386,0.675710265,10,15,TRUE,417,0.123819629,11,18,TRUE,FALSE,15,18
e390925c-02c0-4895-a828-1e06a555e29b,443,0.350007556,10,0,FALSE,476,1.605313777,11,0,FALSE,FALSE,10,11
2184d2c6-b9bf-4199-890b-e7785205cae3,434,0.801034081,10,15,TRUE,423,0.225965362,12,15,TRUE,FALSE,15,15
ee3d5973-74d8-4f87-a794-b679388ef106,357,0.191926163,9,0,FALSE,376,0.091354917,11,0,FALSE,FALSE,9,11
f4d8bfe1-dd76-45e5-8c1e-831fd954f8e4,459,0.808425703,10,15,TRUE,521,0.920590399,12,16,TRUE,FALSE,15,16
017c3df6-f7c1-406e-b51e-c35ceff747c8,464,0.570096803,9,0,FALSE,503,0.902183471,12,0,FALSE,FALSE,9,12
d782e844-be7e-4594-961c-a6a9e20953f2,429,0.658925708,10,17,TRUE,430,0.76681811,11,15,TRUE,FALSE,17,15
d17881ff-ca3e-48d2-99da-aa090e5c5d2c,468,0.581558823,11,0,FALSE,480,0.665265827,11,0,FALSE,FALSE,11,11
1271435f-56fc-4104-95c4-c610e5ebfae0,463,0.206653689,13,16,TRUE,495,0.562282061,11,16,TRUE,FALSE,16,16
ddb38af6-ec5f-47c4-88b5-bfce159bf04d,450,0.300211182,9,0,FALSE,439,1.468328515,11,0,FALSE,FALSE,9,11
5d27707b-fba0-4303-9685-df11c0bc846a,506,0.927872634,10,16,TRUE,522,0.743217249,12,16,TRUE,FALSE,16,16
a1e2203a-5d44-4066-86c9-ed91cf1c868f,460,1.416757868,9,0,FALSE,459,0.288408875,11,0,FALSE,FALSE,9,11
7334cd4d-44e5-41e6-92fa-8670854f911c,517,1.059678629,9,15,TRUE,489,0.771406654,11,15,TRUE,FALSE,15,15
f37df953-e913-46d1-8bf7-3499c6e595c8,422,0.468539062,9,0,FALSE,439,0.794331902,11,0,FALSE,FALSE,9,11
83ffcae6-7800-4e11-941a-557160fee428,499,1.505257223,9,15,TRUE,520,0.482754522,11,15,TRUE,FALSE,15,15
94834932-2eb9-4356-9bcf-98dce8ff7eb6,425,0.538846371,9,0,FALSE,421,0.846695716,11,0,FALSE,FALSE,9,11
7e3f850a-24b4-415b-bfe2-a49013b7f563,379,0.185292398,9,19,TRUE,408,0.139326475,11,15,TRUE,FALSE,19,15
b00b2b5f-fbac-4822-935e-3f2cac8c70df,369,0.331872096,9,0,FALSE,426,0.380792306,12,0,FALSE,FALSE,9,12
6908218b-0cab-4d9d-9ff8-f7a7135db485,417,0.175292993,9,15,TRUE,472,0.765177888,11,0,FALSE,FALSE,15,11
281de052-3948-4360-a8d2-15edc9d86bee,452,1.470771016,21,16,TRUE,436,0.890659713,24,25,TRUE,FALSE,16,25
2bfa2c7d-cd23-424b-adfb-e785972baaf0,503,1.29779526,22,0,FALSE,518,0.784630573,22,0,FALSE,FALSE,22,22
901f2c70-8496-46a3-ad9b-ce6dc6558b2a,505,0.710625861,21,0,FALSE,512,0.785801471,22,0,FALSE,FALSE,21,22
c159178d-23b5-4147-ba49-6aeb06a42edd,504,1.255993502,21,0,FALSE,498,1.065272068,22,0,FALSE,FALSE,21,22
d21ea6b7-84cd-45bb-8bf9-01acce159796,527,0.808242269,21,0,FALSE,505,1.363248077,22,0,FALSE,FALSE,21,22
f01584d0-5431-41b9-984a-30cf9ccc0f31,494,0.613749636,22,17,TRUE,500,0.99921865,22,25,TRUE,FALSE,17,25
133f8b77-7c5e-4a6a-b47e-850d3f9bff3a,488,1.534873989,21,0,FALSE,520,1.116625243,22,0,FALSE,FALSE,21,22
8b24ff34-8137-4ba3-9f69-78b95cd5f987,455,1.144088983,23,0,FALSE,408,0.048283098,22,0,FALSE,FALSE,23,22
311febe0-a590-4ed5-a6a8-8ef63181ff80,448,1.550926351,21,0,FALSE,439,0.241151867,22,0,FALSE,FALSE,21,22
5db62d41-1ccb-4109-a188-2c04fac0dcea,524,0.972068119,23,0,FALSE,512,0.683127495,23,0,FALSE,FALSE,23,23
b219a701-97ab-43af-9c22-9fb1d0e8587e,500,1.254024424,21,0,FALSE,538,0.757409191,21,22,TRUE,FALSE,21,22
7543d4ce-1780-4f51-877c-33de6fcd0033,512,0.824624871,22,0,FALSE,491,1.043502283,23,0,FALSE,FALSE,22,23
2a747d4b-8575-418b-b233-075698858657,495,0.107836745,21,15,TRUE,492,0.811101049,23,0,FALSE,FALSE,15,23
8a9cf827-8ffe-4830-abfa-62543e53e8bd,535,1.387889262,22,0,FALSE,533,1.340149324,22,0,FALSE,FALSE,22,22
5d30525a-e7ce-40f3-92e6-0eaf77f1d4ab,490,1.022078712,21,0,FALSE,451,0.47851562,22,0,FALSE,FALSE,21,22
749d4606-850c-41df-84f8-696089e969cc,532,0.974069558,22,0,FALSE,518,0.79076012,21,23,TRUE,FALSE,22,23
5c151941-4632-4555-9f18-53b7f4993555,466,0.507018708,23,17,TRUE,475,0.400751503,22,0,FALSE,FALSE,17,22
0366151a-9f38-40c0-956c-aba531ca2237,524,1.231794984,21,0,FALSE,527,1.237525956,23,0,FALSE,FALSE,21,23
6b7fa399-bc86-40df-b2e2-f28ac42c762e,521,1.000409134,21,0,FALSE,491,0.480540613,24,0,FALSE,FALSE,21,24
b6297048-769a-4018-b201-cd5f4ef132d8,521,0.800249575,21,0,FALSE,516,0.9460262,22,30,TRUE,FALSE,21,30
e9d992e4-4776-45cb-872b-4c0cf31dd01d,513,0.479361884,23,21,TRUE,486,0.950961136,21,0,FALSE,FALSE,21,21
cadee598-c787-4771-9cec-2caa4b1d668e,466,0.930122019,24,0,FALSE,437,1.528875884,23,0,FALSE,FALSE,24,23
961ee4dd-696a-4250-bcaf-beda6dad7387,512,1.055669299,21,0,FALSE,527,1.122022154,22,0,FALSE,FALSE,21,22
8715f18b-d685-496e-b482-c6dea618c62d,530,1.143098924,22,0,FALSE,544,1.02538913,21,23,TRUE,FALSE,22,23
b788eb2a-cf40-4f42-ad43-bea02614b9af,495,0.923088227,21,0,FALSE,484,0.666004056,22,0,FALSE,FALSE,21,22
99f421b3-f1d2-495c-a27c-954e6287a9e4,473,0.97503422,21,0,FALSE,482,0.679577925,21,0,FALSE,FALSE,21,21
ff4a97d1-0106-430e-beab-7ab07ba983d0,530,0.820265082,21,0,FALSE,515,0.670161243,22,0,FALSE,FALSE,21,22
cb6f2a8f-d548-415b-85f6-33a0eda0175e,531,1.182981517,21,0,FALSE,520,0.749681929,22,0,FALSE,FALSE,21,22
5c423905-6dbd-4c51-857f-141f1b1152f4,523,0.799735819,22,0,FALSE,556,0.961882739,23,21,TRUE,FALSE,22,21
67ac6e3d-8be0-452a-a5a8-19a3331e6cc9,577,0.125580042,21,14,TRUE,519,1.023320923,22,0,FALSE,FALSE,14,22
c30d697b-93d9-43b7-8808-424582d1701f,492,0.842913644,21,0,FALSE,491,0.474792138,22,0,FALSE,FALSE,21,22
0b10653a-181f-4da3-9bf8-90d634bc667c,512,1.456908688,23,0,FALSE,522,1.094640773,21,0,FALSE,FALSE,23,21
7d348b56-2cf4-43bf-9944-60493158b4af,455,1.558220189,22,0,FALSE,470,1.66603463,22,0,FALSE,FALSE,22,22
f83d4389-8858-4493-bebb-cddc1eac6f03,531,0.472743966,21,14,TRUE,584,0.067723001,21,20,TRUE,FALSE,14,20
6d3abe46-5ec1-4b06-87fb-1bc22139a594,524,0.985556162,23,0,FALSE,548,2.119969948,21,0,FALSE,FALSE,23,21
03469a7c-32b7-40e3-8d34-d7d4480c4f16,497,0.975065026,21,0,FALSE,505,0.596298142,21,0,FALSE,FALSE,21,21
d541d0f1-62e4-404f-b3fc-61a2ca1c8769,496,0.821936926,21,0,FALSE,528,1.674056054,22,0,FALSE,FALSE,21,22
d419e6f8-635f-4f63-978a-591cddd8e071,566,2.404745966,21,0,FALSE,528,0.939162348,22,0,FALSE,FALSE,21,22
b82733a4-6040-42db-b721-2cac249388fc,543,0.989789047,21,0,FALSE,539,1.165866935,22,24,TRUE,FALSE,21,24
fc721d8b-8339-4aac-9147-6a4e707ffeda,519,0.701525596,22,0,FALSE,516,0.984659622,23,0,FALSE,FALSE,22,23
428f348c-67e2-4c4c-98a8-58df6be5e0d3,526,0.964812556,21,18,TRUE,545,1.112585375,22,0,FALSE,FALSE,18,22
3d5179c2-65c1-4222-91e2-4abe4f961268,472,1.569911168,22,0,FALSE,485,1.361782204,23,0,FALSE,FALSE,22,23
0f989acf-4233-48d8-bd7b-23650bdf4089,551,1.311485263,21,0,FALSE,540,1.108161878,21,0,FALSE,FALSE,21,21
ac82ff3e-a84a-4e9d-b612-efabd12c351a,532,0.639588,22,15,TRUE,505,1.077442289,21,31,TRUE,FALSE,15,31
99683de9-bf17-4bc6-83c8-71e8bfaf9eb9,493,1.571865807,21,0,FALSE,496,0.97880355,21,0,FALSE,FALSE,21,21
bca4653c-c7b8-4fbd-828f-e43f29af6e85,533,0.733081909,21,0,FALSE,537,0.852223312,22,0,FALSE,FALSE,21,22
9b1684f6-97bf-4380-9f9a-39d38cd8f175,484,1.08105401,22,0,FALSE,496,1.11637403,22,0,FALSE,FALSE,22,22
c3effd49-85f8-4dc8-9194-0f2da5f49c7b,543,1.252963306,22,0,FALSE,547,0.900081751,21,0,FALSE,FALSE,22,21
881aa082-573d-48dd-844d-82f10f09d894,463,1.323400588,21,0,FALSE,499,0.847310347,24,26,TRUE,FALSE,21,26
29af3b33-b0ba-4fb1-a8ee-7cc91786701b,517,0.782994547,21,16,TRUE,526,0.813311681,22,0,FALSE,FALSE,16,22
fc64d824-bd99-468d-aa4c-2c19f4b28627,492,1.084948024,21,0,FALSE,462,1.056412614,21,0,FALSE,FALSE,21,21
4268a943-2107-4ed7-987e-c37bc66f2cea,451,0.625578064,21,0,FALSE,432,0.531564186,22,0,FALSE,FALSE,21,22
7e120a0a-70b8-4669-b28d-a4bf856a5c8b,480,0.659080527,21,0,FALSE,490,0.706372955,25,0,FALSE,FALSE,21,25
a994df51-78f0-4929-9ef3-f7b330e854e3,516,1.464895474,21,0,FALSE,477,0.72268892,21,24,TRUE,FALSE,21,24
0331a4d3-e22b-4ae2-ae95-9ff139a08992,495,1.104557946,21,0,FALSE,499,0.663185205,22,0,FALSE,FALSE,21,22
e873fe31-6fcf-41f3-9b6f-932efb272d6c,492,1.39501227,21,0,FALSE,530,0.940470482,22,0,FALSE,FALSE,21,22
